unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,affil,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,pctmin1,pctmin2,pctmin3,pctmin4,hbcu,hospital,medical,tribal,carnegie,locale,openpubl,"act",newid,"deathyr","closedat",cyactive,stat_fa,pseflag,pset4flg,lock_fa,"date_fa",stat_ic,stat_c,prch_c,idx_c,imp_c,lock_sp,stat_sp,stat_ef,prch_ef,idx_ef,imp_ef,pta99_ef,ptacipef,ptb_ef,ptc_ef,ptd_ef,form_f,stat_f,prch_f,idx_f,imp_f,"fybeg","fyend",gpfs,f1gasbcr,f1gasbal,stat_sfa,prch_sfa,idx_sfa,stat_gr,prch_gr,idx_gr,cohrtstu,cohrtyr1,pyaid,cohrtaid,sport1,sport2,sport3,sport4,sport5,transver,longpgm,cohrtmt,cindon,cinson,cotson,cindoff,cinsoff,cotsoff,cindfam,cinsfam,cotsfam,fte,ocrhsi,ocrmsi
219392,"SIOUX VALLEY HOSPITAL-SCHOOL OF RADIOLOGIC TECHN","1100 S EUCLID ST BOX 5039","SIOUX FALLS","SD","571175039",46,4,"BECKY NELSON","PRESIDENT","6053336466","6053677867","6053336466","460227855","179350996","01147702",1,"-1",5,2,2,3,4,1,2,2,0,2,0,0,0,0,2,2,2,2,-3,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,2,1,-2,-2,-2,"051999","042000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,2,,,,,,,,,,20,-2,-2
219408,"SISSETON-WAHPETON COMMUNITY COLLEGE","PO BOX 689","AGENCY VILLAGE","SD","57262",46,4,"ELDEN LAWRENCE","PRESIDENT","6056983966","6056983966","6056983966","460357254","102274321","02277300",1,"swcc.cc.sd.us/cc.htm",4,2,1,1,3,1,2,2,40,1,0,77,0,0,2,2,2,1,60,7,1,"A",-2,"-2","-2",1,1,1,1,81,"110800",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"071999","062000",3,2,4,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,2,2,2,,,,,,,,,,186,0,1
219426,"SOUTHEAST TECHNICAL INSTITUTE","2320 N CAREER AVE","SIOUX FALLS","SD","571071301",46,4,"TERRENCE SULLIVAN","DIRECTOR","6053677624","6053677687","6053677624","-1","932943541","00776400",1,"www.sti.tec.sd.us",4,2,1,1,4,1,2,2,40,1,0,1,1,0,2,2,2,2,40,2,1,"A",-2,"-2","-2",1,1,1,1,81,"110800",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"071999","062000",1,2,2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,10120,10120,10120,5170,5170,5170,1833,0,0
219435,"STAR AVIATION","RR 2 BOX 396A  BLACK HILLS AIRPORT","SPEARFISH","SD","57783",46,4,"MADALINE CUSTIS","PRESIDENT","6056424112","-1","-1","460251302","-1","-2",6,"-1",9,3,3,2,1,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,6,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
219471,"UNIVERSITY OF SOUTH DAKOTA","414 E CLARK ST","VERMILLION","SD","570692390",46,4,"JAMES W ABBOTT","PRESIDENT","6056775301","6056775446","6056775434","466000364","929930808","00347400",1,"WWW.USD.EDU",1,1,1,1,9,1,1,1,11,1,1,2,1,1,2,2,1,2,16,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,1,1,-2,-2,-2,"071999","062000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,1,1,2,2,1,10615,10615,14831,12778,12778,16994,7578,7578,11794,6014,0,0
219480,"WESTERN DAKOTA TECHNICAL INSTITUTE","800 MICKELSON DR","RAPID CITY","SD","577034018",46,4,"RAY MUELLER","DIRECTOR","6053944034","6053944034","6053944034","466002688","091996850","01017000",1,"www.westerndakotatech.org",4,2,1,1,4,1,2,2,40,1,1,8,0,2,2,2,2,2,40,2,1,"A",-2,"-2","-2",1,1,1,1,81,"110800",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"071999","062000",1,2,2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,11652,11652,11652,5367,5367,5367,821,0,0
219505,"AMERICAN BAPTIST COLLEGE","1800 BAPTIST WORLD CTR DR","NASHVILLE","TN","37207",47,5,"FORREST E HARRIS  SR","PRESIDENT","6152287877","6152287877","6152287877","620485724","075374066","01046000",1,"-1",2,1,2,4,6,1,1,2,30,1,85,0,0,0,2,2,-1,2,51,1,1,"A",-2,"-2","-2",1,5,1,1,10,"12152000",5,4,-2,-2,1,81,1,1,-2,-2,-2,1,-2,1,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,2,1996,2,2,-2,-2,-2,-2,-2,,,,,,,,,,,,,90,0,1
219578,"AQUINAS COLLEGE","4210 HARDING RD","NASHVILLE","TN","37205",47,5,"SISTER MARY EVELYN","PRESIDENT","61529775450","6152977545431","6152977545460","620812782","093153377","00347700",1,"aquinas-tn.edu",2,1,2,4,6,1,1,2,30,1,21,1,2,2,2,2,2,2,53,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,2,1996,1,1,0,1,1,0,0,2,2,1,,,,24614,24614,24614,15938,15938,15938,314,0,0
219587,"ARNOLDS BEAUTY SCHOOL","1179 S SECOND ST","MILAN","TN","38358",47,5,"NORMA ARNOLD","DIRECTOR","9016867351","9016867351","9016867351","620730232","078572146","02257400",1,"-1",9,3,3,2,2,1,2,2,0,2,11,0,0,0,2,2,2,2,-3,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,11,2,2,-2,-2,-2,2,-2,5,1,1,3,1,-2,-2,-2,"011999","121999",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,,,,,,,,,,100,-2,-2
219596,"TENNESSEE TECHNOLOGY CENTER AT ATHENS","1635 VO TECH DR","ATHENS","TN","373710848",47,5,"MARGARET MAHERY","DIRECTOR","4237442814205","4237442834204","4237442834","162119607","119780708","00535800",1,"www.athens.tec.tn.us",7,3,1,1,2,1,2,2,0,2,3,0,0,1,2,2,2,2,-3,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"071999","062000",3,1,1,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,2,,,,,,,,,,212,-2,-2
219602,"AUSTIN PEAY STATE UNIVERSITY","601 COLLEGE ST","CLARKSVILLE","TN","37044",47,5,"Sherry Hoppe","Interim President","9312217011","9312217907","9312217661","620646576","878095819","00347800",1,"www.apsu.edu",1,1,1,1,8,1,1,2,20,1,18,1,2,5,2,2,2,2,21,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,2,2,-2,-2,-2,1,5,1,1,1,1,1,-2,-2,-2,"071999","062000",2,1,2,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,1,1,1,2,1,8061,8061,13689,10715,10715,16343,8485,8485,14113,5744,0,0
219639,"BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES","1003 MONROE AVE","MEMPHIS","TN","38104",47,5,"ROSE TEMPLE ED D","PRESIDENT","9012274301","9012274448","9012274330","621599670","077760820","03440300",1,"www.bchs.edu",2,1,2,4,5,1,2,2,30,1,25,0,2,0,2,2,2,2,40,1,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,2,1,-2,-2,-2,"101999","092000",1,-2,-2,1,-2,-2,1,-2,-2,3,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,11369,11369,11369,13324,13324,13324,7749,7749,7749,359,0,0
219666,"BARTON'S COLLEGE OF COSMETOLOGY","121 W MARKET ST","KINGSPORT","TN","37660",47,5,"B EAST","OWNER","6152464481","6152464481","6152464481","-1","-1","-2",6,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
219709,"BELMONT UNIVERSITY","1900 BELMONT BLVD","NASHVILLE","TN","372123757",47,5,"Robert C. Fisher","PRESIDENT","6154606000","6154606403","6154606785","620465076","075383638","00347900",1,"www.belmont.edu",2,1,2,4,7,1,1,2,20,1,3,0,1,1,2,2,2,2,21,1,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,1,1,3,2,1,,,,,,,,,,2654,0,0
219718,"BETHEL COLLEGE","325 CHERRY AVE","MCKENZIE","TN","38201",47,5,"ROBERT PROSSER","PRESIDENT","9013524000","9013524022","9013524030","620548913","039408547","00348000",1,"www.bethel-college.edu",2,1,2,4,7,1,1,2,20,1,14,1,0,1,2,2,2,2,31,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,2,1,-2,-2,-2,"081999","072000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,0,1,3,2,1,14710,14710,14710,16560,16560,16560,13460,13460,13460,757,0,0
219790,"BRYAN COLLEGE","130 Mercer Drive","DAYTON","TN","373217000",47,5,"WILLIAM E BROWN","PRESIDENT","4237752041","4237757224","4237757204","620528217","074909391","00353600",1,"www.bryan.edu",2,1,2,4,5,1,2,2,30,1,2,0,0,1,2,2,2,2,32,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,11,2,2,-2,-2,-2,1,5,1,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,0,0,1,2,2,1,18300,18300,18300,17950,17950,17950,13750,13750,13750,603,0,0
219806,"CARSON-NEWMAN COLLEGE","1646 S RUSSELL AVE","JEFFERSON CITY","TN","37760",47,5,"J NETHERTON","PRESIDENT","8654712000","8654713247","8654713223","620479189","003388543","00348100",1,"www.cn.edu",2,1,2,4,7,1,1,2,20,1,6,0,1,0,2,2,2,2,21,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,2,1,-2,-2,-2,"081999","072000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,1,1,2,2,1,19750,19750,19750,20150,20150,20150,12620,12620,12620,2073,0,0
219824,"CHATTANOOGA STATE TECHNICAL COMMUNITY COLLEGE","4501 AMNICOLA HWY","CHATTANOOGA","TN","37406",47,5,"JAMES CATANZARO","PRESIDENT","4236974400","4236974402","4236974401","620725362","878930817","00399800",1,"www.cstcc.cc.tn.us",4,2,1,1,3,1,2,2,40,1,15,1,1,1,2,2,2,2,40,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111700",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"071999","062000",1,2,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,0,1,0,1,1,2,1,,,,10936,10936,14812,3743,3743,7619,4821,0,0
219833,"CHRISTIAN BROTHERS UNIVERSITY","650 E PARKWAY S","MEMPHIS","TN","38104",47,5,"STAN SOBCZYK","PRESIDENT","9013213200","9013213305","9013213205","620476666","078590924","00348200",1,"www.cbu.edu",2,1,2,4,7,1,1,2,20,1,29,0,3,1,2,2,2,2,22,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,1,-2,-2,1,-2,-2,2,1996,1,2,-2,-2,-2,-2,-2,,,1,,,,,,,,,,1801,0,0
219842,"CHURCH OF THEOLOGICAL SEMINARY","900 WALKER ST NE","CLEVELAND","TN","373203330",47,5,"DONALD M WALKER","PRESIDENT","42347811317725","42347811317725","42347811317725","510195363","127275246","02188300",1,"-1",2,1,2,4,7,2,1,1,21,1,8,0,1,14,2,2,2,2,51,5,1,"A",-2,"-2","-2",1,1,1,1,81,"112200",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,-2,-2,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,1,,,,,,,,,,242,0,0
219851,"AUSTINS BEAUTY COLLEGE","PO BOX 1121","CLARKSVILLE","TN","37040",47,5,"J T AUSTIN","OWNER","6156476543","6156476543","6156476543","-1","-1","-2",6,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
219879,"CLEVELAND STATE COMMUNITY COLLEGE","PO BOX 3570","CLEVELAND","TN","373203570",47,5,"CARL HITE","PRESIDENT","4234786204","4234786215","4234786212","620762876","052004397","00399900",1,"www.clscc.cc.tn.us",4,2,1,1,3,1,2,2,40,1,5,1,1,1,2,2,2,2,40,5,1,"A",-2,"-2","-2",1,1,1,1,81,"111700",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"071999","062000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,1,2,1,,,,10195,10195,14071,5635,5635,9511,2022,0,0
219888,"COLUMBIA STATE COMMUNITY COLLEGE","1665 HAMPSHIRE PIKE","COLUMBIA","TN","38401",47,5,"O REBECCA HAWKINS","PRESIDENT","5405402722","9315402585","9315402545","620753450","878865518","00348300",1,"www.coscc.cc.tn.us",4,2,1,1,4,1,2,2,40,1,7,1,0,2,2,2,2,2,40,5,1,"A",-2,"-2","-2",1,1,1,1,81,"111700",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"071999","062000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,1,2,1,,,,6735,6735,10611,4235,4235,8111,2784,0,0
219903,"CONCORDE CAREER INSTITUTE","5100 POPLAR AVE STE 132","MEMPHIS","TN","38137",47,5,"TOMMY STEWART","DIRECTOR","9017619494","9017619494","9017619494","431440321","606636090","02157100",1,"concordecareercolleges.com",6,2,3,2,3,1,2,2,40,1,79,0,0,0,2,2,2,2,-3,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111000",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,3,1,-2,-2,-2,"011999","121999",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,2,,,,,,,,,,755,0,1
219921,"TENNESSEE TECHNOLOGY CENTER AT COVINGTON","1600 Hwy 51 South","COVINGTON","TN","38019",47,5,"WILLIAM N RAY","DIRECTOR","9014752526","9014752526","9014752526","621175267","878648179","00528000",1,"www.covington.tec.tn.us",4,2,1,1,4,1,2,2,0,2,29,0,0,0,2,2,2,2,-3,3,1,"A",-2,"-2","-2",1,1,1,1,81,"112000",1,1,-2,-2,-2,21,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"071999","062000",1,2,4,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,2,,,,,,,,,,181,-2,-2
219949,"CUMBERLAND UNIVERSITY","ONE CUMBERLAND SQUARE","LEBANON","TN","370873554",47,5,"Charlene Kozy","PRESIDENT","6154442562","61544425621222","61544425621220","620599339","081457681","00348500",1,"www.cumberland.edu",2,1,2,3,7,1,1,2,20,1,14,0,0,2,2,2,2,2,22,3,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,1,1,3,2,1,18425,18425,18425,19806,19806,19806,14943,14943,14943,1050,0,0
219976,"DAVID LIPSCOMB UNIVERSITY","3901 GRANNY WHITE PIKE","NASHVILLE","TN","372043951",47,5,"S FLATT","PRESIDENT","6152691000","6152691791","6152691776","620485733","075381186","00348600",1,"www.lipscomb.edu",2,1,2,4,7,1,1,1,21,1,4,0,1,0,2,2,2,2,22,1,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,1,1,3,1,1,18932,18932,18932,18162,18162,18162,13582,13582,13582,2260,0,0
219994,"TENNESSEE TECHNOLOGY CENTER AT DICKSON","740 HWY 46","DICKSON","TN","37055",47,5,"BOBBY SULLIVAN","DIRECTOR","6154416220","6154416220","6154416220","621201668","878648831","00778200",1,"WWW.DICKSON.TEC.TN.US",7,3,1,1,2,1,2,2,0,2,15,1,1,0,2,2,2,2,-3,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"071999","062000",1,2,3,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,2,,,,,,,,,,251,-2,-2
220002,"DRAUGHONS JUNIOR COLLEGE OF BUSINESS","340 PLUS PARK AT PAVILION BLVD","NASHVILLE","TN","37217",47,5,"Mark A. Gabis","PRESIDENT","6153617555","6153617555","6153617555","-1","075469593","00493400",1,"draughons.org",6,2,3,2,3,1,2,2,40,1,10,11,1,1,2,2,2,2,40,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111000",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,3,1,1,220002,-2,"011999","121999",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,2,2,1,,,,,,,,,,93,0,0
220057,"DYERSBURG STATE COMMUNITY COLLEGE","1510 LAKE RD","DYERSBURG","TN","380242411",47,5,"KAREN BOWYER","PRESIDENT","9012863200200","9012863235235","9012863330330","620800930","878647684","00683500",1,"WWW.DSCC.CC.TN.US",4,2,1,1,3,1,2,2,40,1,16,1,0,1,2,2,2,2,40,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111700",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"071999","062000",3,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,1,2,1,,,,8473,8473,12208,5360,5360,9095,1606,0,0
220066,"EAST TENNESSEE SCHOOL OF PREACHING AND MISSIONS","6608 BEAVER RIDGE RD","KNOXVILLE","TN","379313411",47,5,"JAMES L MEADOWS","DIRECTOR","4236917411","4236917444","4236917444","-1","-1","-2",6,"-1",5,2,2,4,4,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,4,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
220075,"EAST TENNESSEE STATE UNIVERSITY","807 UNIVERSITY PKY","JOHNSON CITY","TN","376140000",47,5,"PAUL E STANTON","PRESIDENT","4234391000","4234394300","4234394213","626021046","051125037","00348700",1,"www.etsu.edu",1,1,1,1,9,1,1,1,11,1,5,0,1,1,2,2,1,2,16,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,1,1,-2,-2,-2,"071999","062000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,1,1,1,2,1,12730,12730,18358,12730,12730,18358,8912,8912,14540,9498,0,0
220118,"ELECTRONIC COMPUTER PROGRAMMING COLLEGE INC","3805 BRAINERD RD","CHATTANOOGA","TN","37411",47,5,"WILLIAM G FAOUR","DIRECTOR","4236240077","4236240079","4236240077","620800222","074886557","02204200",1,"-1",6,2,3,2,3,1,2,2,40,1,27,0,0,2,2,2,2,2,40,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111000",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,3,1,-2,-2,-2,"012000","122000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,,,,,,,,,,107,0,0
220127,"TENNESSEE TECHNOLOGY CENTER AT ELIZABETHTON","1500 ARNEY ST","ELIZABETHTON","TN","37643",47,5,"Jerry Patton","DIRECTOR","4235424174","4235424174","4235424174","621113186","878648963","00528100",1,"elizabethton.tec.tn.us",7,3,1,1,2,1,2,2,0,2,2,0,0,0,2,2,2,2,-3,4,1,"A",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,21,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"071999","062000",3,1,1,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,2,,,,,,,,,,433,-2,-2
220136,"EMMANUEL SCHOOL OF RELIGION","ONE WALKER DR","JOHNSON CITY","TN","376019989",47,5,"C ROBERT WETZEL","PRESIDENT","4239261186","4234611515","4234611535","620819352","074911199","01254700",1,"www.esr.edu",2,1,2,4,9,2,1,1,11,1,1,0,0,2,2,2,2,2,51,2,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,-2,-2,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,1,,,,,,,,,,107,0,0
220163,"FAYETTEVILLE BEAUTY SCHOOL","201 S MAIN AVE.","FAYETTEVILLE","TN","373340135",47,5,"RUFUS HEREFORD","OWNER","9314331305","9314331305","9314331305","621803707","939557344","02595000",1,"-1",9,3,3,2,2,1,2,2,0,2,16,0,0,0,2,2,2,2,-3,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111500",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,3,1,-2,-2,-2,"011999","121999",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,2,,,,,,,,,,31,-2,-2
220181,"FISK UNIVERSITY","1000 17TH AVE N","NASHVILLE","TN","372034501",47,5,"JOHN L SMITH JR","PRESIDENT","6153298500","6153298735","6153298666","-1","052144326","00349000",1,"www.fisk.edu",2,1,2,3,7,1,1,2,20,1,99,0,0,0,1,2,2,2,31,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,2,1,-2,-2,-2,"071998","061999",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,,,,,,,891,0,1
220206,"FREE WILL BAPTIST BIBLE COLLEGE","3606 W END AVE","NASHVILLE","TN","372050117",47,5,"TOM MALONE","PRESIDENT","6158445000","6158445250","6158445246","620481463","808829089","03001800",1,"WWW.FWBBC.EDU",2,1,2,4,5,1,2,2,30,1,2,0,0,0,2,2,2,2,51,1,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,2,2,-2,-2,-2,1,5,5,1,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,2,2,1,,,,,,,,,,285,0,0
220215,"FREED-HARDEMAN UNIVERSITY","158 E MAIN ST","HENDERSON","TN","383402399",47,5,"MILTON R SEWELL","PRESIDENT","7319896000","7319896662","7319896651","620518288","073540478","00349200",1,"www.fhu.edu",2,1,2,4,7,1,1,2,20,1,13,0,1,0,2,2,2,2,21,6,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,3,2,1,15862,15862,15862,15442,15442,15442,11242,11242,11242,1624,0,0
220224,"GRAHAM BIBLE COLLEGE","PO BOX 1630","BRISTOL","VA","24203",51,5,"TOM SULLIVAN","CH OF BOARD","6159684201","-1","6159684201","-1","-1","-2",6,"-1",2,1,2,3,5,1,2,2,30,1,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
220242,"HAMBLEN SCHOOL OF BEAUTY","133 W MAIN ST","MORRISTOWN","TN","37814",47,5,"DIANE MOODY","DIRECTOR","4235864830","-1","-1","-1","-1","-2",6,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,6,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
220251,"TENNESSEE TECHNOLOGY CENTER AT HARRIMAN","1745 HARRIMAN HIGHWAY","HARRIMAN","TN","377485849",47,5,"FARRELL KENNEDY","DIRECTOR","8658826703","8658826703","8658826703","621173860","878649219","01032600",1,"www.harriman.tec.tn.us",4,2,1,1,4,1,2,2,0,2,3,1,1,0,2,2,2,2,-3,6,1,"A",-2,"-2","-2",1,1,1,1,81,"112000",1,1,-2,-2,-2,21,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"071999","062000",2,1,-1,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,2,,,,,,,,,,176,-2,-2
